timestamp,robot2_j1_desired_pos,robot2_j1_desired_vel,robot2_j1_actual_pos,robot2_j1_actual_vel,robot2_j1_error_pos,robot2_j1_error_vel,robot2_j2_desired_pos,robot2_j2_desired_vel,robot2_j2_actual_pos,robot2_j2_actual_vel,robot2_j2_error_pos,robot2_j2_error_vel,robot2_j3_desired_pos,robot2_j3_desired_vel,robot2_j3_actual_pos,robot2_j3_actual_vel,robot2_j3_error_pos,robot2_j3_error_vel,robot2_j4_desired_pos,robot2_j4_desired_vel,robot2_j4_actual_pos,robot2_j4_actual_vel,robot2_j4_error_pos,robot2_j4_error_vel,robot2_j5_desired_pos,robot2_j5_desired_vel,robot2_j5_actual_pos,robot2_j5_actual_vel,robot2_j5_error_pos,robot2_j5_error_vel,robot2_j6_desired_pos,robot2_j6_desired_vel,robot2_j6_actual_pos,robot2_j6_actual_vel,robot2_j6_error_pos,robot2_j6_error_vel,
8.60452,2.51515e-05,2.37384e-05,3.35899e-05,-0.000115332,-8.43838e-06,0.00013907,-1.43813,0.0311531,-1.43817,-0.0120385,4.31916e-05,0.0431916,-1.32802,-0.302445,-1.32771,-0.000110882,-0.000302334,-0.302334,-0.195895,0.314054,-0.196209,0.000159571,0.000313894,0.313894,1.40515,0.32,1.40483,0.000345178,0.000319655,0.319655,-5.33785e-05,-1.77243e-05,-5.30982e-05,0.000261183,-2.80232e-07,-0.000278907,
8.64512,2.56263e-05,2.37384e-05,2.91108e-05,-0.000117382,-3.48445e-06,0.000141121,-1.43751,0.0311531,-1.43755,-0.0120437,4.31968e-05,0.0431968,-1.33406,-0.302445,-1.33376,-0.000110923,-0.000302334,-0.302334,-0.189614,0.314054,-0.189927,0.000158466,0.000313895,0.313895,1.41155,0.32,1.41123,0.000342856,0.000319657,0.319657,-5.3733e-05,-1.77243e-05,-5.34513e-05,0.000262611,-2.81651e-07,-0.000280336,
8.68622,2.61011e-05,2.37384e-05,2.86595e-05,-0.000119397,-2.55847e-06,0.000143135,-1.43688,0.0311531,-1.43693,-0.0120483,4.32014e-05,0.0432014,-1.34011,-0.302445,-1.33981,-0.000110958,-0.000302334,-0.302334,-0.183332,0.314054,-0.183646,0.00015733,0.000313896,0.313896,1.41795,0.32,1.41763,0.000340477,0.00031966,0.31966,-5.40874e-05,-1.77243e-05,-5.38044e-05,0.000264049,-2.83085e-07,-0.000281773,
8.72688,2.65758e-05,2.37384e-05,2.89405e-05,-0.00012142,-2.36467e-06,0.000145158,-1.43626,0.0311531,-1.4363,-0.0120524,4.32056e-05,0.0432055,-1.34616,-0.302445,-1.34586,-0.000110986,-0.000302334,-0.302334,-0.177051,0.314054,-0.177365,0.000156176,0.000313897,0.313897,1.42435,0.32,1.42403,0.000338088,0.000319662,0.319662,-5.44419e-05,-1.77243e-05,-5.41574e-05,0.000265487,-2.84519e-07,-0.000283211,
8.76737,2.70506e-05,2.37384e-05,3.49127e-05,-0.000123426,-7.8621e-06,0.000147164,-1.43564,0.0311531,-1.43568,-0.012056,4.32091e-05,0.0432091,-1.35221,-0.302445,-1.35191,-0.000111009,-0.000302334,-0.302334,-0.17077,0.314054,-0.171084,0.000154993,0.000313899,0.313899,1.43075,0.32,1.43043,0.000335651,0.000319664,0.319664,-5.47964e-05,-1.77243e-05,-5.45104e-05,0.000266934,-2.85965e-07,-0.000284659,
8.80793,2.75254e-05,2.37384e-05,2.99958e-05,-0.000125443,-2.47046e-06,0.000149182,-1.43501,0.0311531,-1.43506,-0.0120589,4.3212e-05,0.043212,-1.35826,-0.302445,-1.35796,-0.000111027,-0.000302334,-0.302334,-0.164489,0.314054,-0.164803,0.000153802,0.0003139,0.3139,1.43715,0.32,1.43683,0.000333251,0.000319667,0.319667,-5.51509e-05,-1.77243e-05,-5.48635e-05,0.000268369,-2.87391e-07,-0.000286094,
8.84796,2.80001e-05,2.37384e-05,3.55377e-05,-0.000127425,-7.53753e-06,0.000151164,-1.43439,0.0311531,-1.43443,-0.0120614,4.32145e-05,0.0432145,-1.36431,-0.302445,-1.36401,-0.000111038,-0.000302334,-0.302334,-0.158208,0.314054,-0.158522,0.000152575,0.000313901,0.313901,1.44355,0.32,1.44323,0.000330771,0.000319669,0.319669,-5.55054e-05,-1.77243e-05,-5.52165e-05,0.00026982,-2.88842e-07,-0.000287544,
8.88855,2.84749e-05,2.37384e-05,2.92518e-05,-0.000129413,-7.76916e-07,0.000153151,-1.43377,0.0311531,-1.43381,-0.0120631,4.32162e-05,0.0432162,-1.37036,-0.302445,-1.37006,-0.000111045,-0.000302334,-0.302334,-0.151927,0.314054,-0.152241,0.000151338,0.000313902,0.313902,1.44995,0.32,1.44963,0.000328327,0.000319672,0.319672,-5.58599e-05,-1.77243e-05,-5.55696e-05,0.000271258,-2.90273e-07,-0.000288982,
8.92911,2.89497e-05,2.37384e-05,2.87869e-05,-0.000131391,1.62777e-07,0.000155129,-1.43314,0.0311531,-1.43319,-0.0120643,4.32174e-05,0.0432174,-1.37641,-0.302445,-1.3761,-0.000111046,-0.000302334,-0.302334,-0.145646,0.314054,-0.14596,0.000150077,0.000313904,0.313904,1.45635,0.32,1.45603,0.000325841,0.000319674,0.319674,-5.62144e-05,-1.77243e-05,-5.59226e-05,0.000272704,-2.91715e-07,-0.000290428,
8.96955,2.94244e-05,2.37384e-05,2.92644e-05,-0.000133367,1.60083e-07,0.000157106,-1.43252,0.0311531,-1.43256,-0.012065,4.32181e-05,0.0432181,-1.38246,-0.302445,-1.38215,-0.00011104,-0.000302334,-0.302334,-0.139365,0.314054,-0.139679,0.000148794,0.000313905,0.313905,1.46275,0.32,1.46243,0.00032334,0.000319677,0.319677,-5.65688e-05,-1.77243e-05,-5.62757e-05,0.000274151,-2.93158e-07,-0.000291875,
9.01071,2.98992e-05,2.37384e-05,2.97829e-05,-0.000135336,1.16291e-07,0.000159074,-1.4319,0.0311531,-1.43194,-0.012065,4.32181e-05,0.0432181,-1.3885,-0.302445,-1.3882,-0.000111029,-0.000302334,-0.302334,-0.133084,0.314054,-0.133398,0.00014749,0.000313906,0.313906,1.46915,0.32,1.46883,0.000320822,0.000319679,0.319679,-5.69233e-05,-1.77243e-05,-5.66287e-05,0.000275599,-2.94602e-07,-0.000293323,
9.05129,3.0374e-05,2.37384e-05,3.02723e-05,-0.000137297,1.01652e-07,0.000161036,-1.43128,0.0311531,-1.43132,-0.0120645,4.32176e-05,0.0432176,-1.39455,-0.302445,-1.39425,-0.000111013,-0.000302334,-0.302334,-0.126803,0.314054,-0.127117,0.000146165,0.000313907,0.313907,1.47555,0.32,1.47523,0.000318288,0.000319682,0.319682,-5.72778e-05,-1.77243e-05,-5.69818e-05,0.000277047,-2.96046e-07,-0.000294772,
9.09187,3.08487e-05,2.37384e-05,3.07546e-05,-0.000139252,9.41527e-08,0.00016299,-1.43065,0.0311531,-1.4307,-0.0120634,4.32165e-05,0.0432165,-1.4006,-0.302445,-1.4003,-0.00011099,-0.000302334,-0.302334,-0.120522,0.314054,-0.120836,0.000144819,0.000313909,0.313909,1.48195,0.32,1.48163,0.000315738,0.000319684,0.319684,-5.76323e-05,-1.77243e-05,-5.73348e-05,0.000278497,-2.97491e-07,-0.000296221,
9.13265,3.13244e-05,2.39443e-05,3.12342e-05,-0.000141203,9.0192e-08,0.000165148,-1.43003,0.0314234,-1.43007,-0.0120617,4.34654e-05,0.0434851,-1.40666,-0.30507,-1.40636,-0.000110962,-0.000304767,-0.304959,-0.114229,0.316779,-0.114545,0.000143451,0.000316437,0.316635,1.48836,0.322777,1.48804,0.000313168,0.000322261,0.322463,-5.79874e-05,-1.78781e-05,-5.76884e-05,0.000279949,-2.99083e-07,-0.000297827,
9.17335,3.18112e-05,2.47984e-05,3.17217e-05,-0.000143196,8.95043e-08,0.000167995,-1.42939,0.0325443,-1.42943,-0.0120595,4.45717e-05,0.0446038,-1.41287,-0.315952,-1.41255,-0.000110929,-0.000315529,-0.315841,-0.107788,0.328078,-0.108116,0.000142037,0.000327613,0.327936,1.49492,0.33429,1.49459,0.000310528,0.00033365,0.33398,-5.83509e-05,-1.85158e-05,-5.80497e-05,0.000281433,-3.01198e-07,-0.000299949,
9.21413,3.23166e-05,2.57056e-05,3.22267e-05,-0.000145261,8.99761e-08,0.000170966,-1.42873,0.0337348,-1.42877,-0.0120565,4.57664e-05,0.0457913,-1.4193,-0.327509,-1.41898,-0.000110888,-0.000327156,-0.327399,-0.101102,0.34008,-0.101441,0.000140548,0.000339688,0.339939,1.50174,0.346519,1.50139,0.000307772,0.000345955,0.346211,-5.87283e-05,-1.91931e-05,-5.84249e-05,0.000282974,-3.03421e-07,-0.000302168,
9.25486,3.28365e-05,2.61741e-05,3.27462e-05,-0.000147376,9.02381e-08,0.00017355,-1.42804,0.0343496,-1.42809,-0.0120528,4.63975e-05,0.0464024,-1.42593,-0.333478,-1.42559,-0.000110838,-0.00033332,-0.333367,-0.0942246,0.346278,-0.0945706,0.000138987,0.00034609,0.346139,1.50874,0.352834,1.50839,0.000304917,0.000352479,0.352529,-5.91164e-05,-1.95429e-05,-5.88111e-05,0.000284561,-3.05368e-07,-0.000304104,
9.29542,3.33587e-05,2.59171e-05,3.32691e-05,-0.000149491,8.96498e-08,0.000175408,-1.42736,0.0340124,-1.4274,-0.0120482,4.60819e-05,0.0460606,-1.43258,-0.330204,-1.43225,-0.00011078,-0.000330301,-0.330094,-0.0873153,0.342878,-0.0876582,0.000137388,0.000342956,0.342741,1.51579,0.34937,1.51544,0.000302026,0.000349287,0.349068,-5.95064e-05,-1.93511e-05,-5.91996e-05,0.000286158,-3.06782e-07,-0.000305509,
9.3356,3.38677e-05,2.48528e-05,3.37797e-05,-0.00015154,8.80402e-08,0.000176393,-1.42669,0.0326156,-1.42674,-0.0120428,4.47055e-05,0.0446584,-1.43907,-0.316644,-1.43875,-0.000110716,-0.000316989,-0.316533,-0.0805812,0.328797,-0.0809104,0.000135797,0.000329135,0.328661,1.52265,0.335023,1.52231,0.000299186,0.000335206,0.334724,-5.98864e-05,-1.85564e-05,-5.95789e-05,0.000287716,-3.07551e-07,-0.000306273,
9.37632,3.43482e-05,2.3104e-05,3.42626e-05,-0.000153463,8.55901e-08,0.000176567,-1.42606,0.0303206,-1.4261,-0.012037,4.2423e-05,0.0423577,-1.44519,-0.294363,-1.44489,-0.000110647,-0.000294887,-0.294253,-0.0742243,0.305661,-0.0745305,0.000134264,0.000306186,0.305527,1.52912,0.311449,1.52881,0.000296486,0.000311824,0.311152,-6.02452e-05,-1.72507e-05,-5.99375e-05,0.000289189,-3.07717e-07,-0.00030644,
9.41636,3.47895e-05,2.09987e-05,3.47067e-05,-0.000155219,8.27935e-08,0.000176218,-1.42548,0.0275577,-1.42552,-0.0120311,3.96585e-05,0.0395888,-1.45081,-0.26754,-1.45054,-0.000110577,-0.000268106,-0.267429,-0.0683868,0.277808,-0.0686652,0.000132832,0.000278378,0.277675,1.53507,0.283068,1.53479,0.000293989,0.000283491,0.282774,-6.05746e-05,-1.56787e-05,-6.02672e-05,0.000290542,-3.07487e-07,-0.000306221,
9.45708,3.51893e-05,1.90695e-05,3.51088e-05,-0.000156803,8.04635e-08,0.000175872,-1.42496,0.0250259,-1.42499,-0.0120252,3.71045e-05,0.0370511,-1.4559,-0.24296,-1.45566,-0.000110509,-0.000243368,-0.242849,-0.0630971,0.252285,-0.0633498,0.000131518,0.000252692,0.252154,1.54046,0.257062,1.5402,0.000291717,0.000257319,0.25677,-6.08732e-05,-1.42383e-05,-6.05659e-05,0.000291768,-3.0725e-07,-0.000306007,
9.49824,3.55581e-05,1.79908e-05,3.54785e-05,-0.000158263,7.96847e-08,0.000176253,-1.42447,0.0236103,-1.42451,-0.0120195,3.56516e-05,0.0356298,-1.4606,-0.229217,-1.46037,-0.000110444,-0.000229318,-0.229107,-0.0582173,0.238015,-0.0584554,0.0001303,0.000238104,0.237884,1.54543,0.242521,1.54519,0.000289619,0.000242456,0.242232,-6.11486e-05,-1.34329e-05,-6.0841e-05,0.000292897,-3.07547e-07,-0.00030633,
9.53944,3.59128e-05,1.75413e-05,3.58327e-05,-0.000159668,8.01383e-08,0.00017721,-1.42401,0.0230204,-1.42404,-0.0120138,3.50433e-05,0.0350342,-1.46512,-0.223491,-1.4649,-0.000110379,-0.000223468,-0.22338,-0.0535249,0.232068,-0.0537569,0.000129126,0.000232031,0.231939,1.55022,0.236463,1.54998,0.000287601,0.000236268,0.236175,-6.14134e-05,-1.30973e-05,-6.11051e-05,0.00029398,-3.08282e-07,-0.000307077,
9.57945,3.62618e-05,1.73933e-05,3.61806e-05,-0.000161051,8.11778e-08,0.000178444,-1.42355,0.0228261,-1.42358,-0.0120079,3.48358e-05,0.034834,-1.46957,-0.221604,-1.46935,-0.000110314,-0.00022151,-0.221493,-0.048908,0.230109,-0.049138,0.000127963,0.000229999,0.229981,1.55492,0.234466,1.55469,0.000285612,0.000234198,0.234181,-6.1674e-05,-1.29867e-05,-6.13647e-05,0.000295044,-3.09228e-07,-0.000308031,
9.62006,3.66095e-05,1.73947e-05,3.6527e-05,-0.000162428,8.25315e-08,0.000179822,-1.42309,0.022828,-1.42313,-0.0120018,3.48288e-05,0.0348299,-1.474,-0.221623,-1.47378,-0.000110245,-0.000221503,-0.221512,-0.0443074,0.230129,-0.0445374,0.000126796,0.000229992,0.230002,1.55961,0.234486,1.55937,0.000283625,0.000234192,0.234203,-6.19336e-05,-1.29878e-05,-6.16233e-05,0.000296104,-3.10284e-07,-0.000309091,
9.66005,3.69577e-05,1.74158e-05,3.68737e-05,-0.000163804,8.3975e-08,0.000181219,-1.42264,0.0228556,-1.42267,-0.0119954,3.48512e-05,0.034851,-1.47844,-0.221891,-1.47821,-0.000110173,-0.000221782,-0.22178,-0.0397012,0.230407,-0.0399315,0.000125618,0.000230283,0.230281,1.5643,0.23477,1.56407,0.000281631,0.00023449,0.234488,-6.21936e-05,-1.30035e-05,-6.18822e-05,0.000297164,-3.11358e-07,-0.000310167,
9.7005,3.73056e-05,1.73481e-05,3.72203e-05,-0.000165175,8.53238e-08,0.000182524,-1.42218,0.0227668,-1.42221,-0.0119886,3.476e-05,0.0347554,-1.48287,-0.221028,-1.48265,-0.000110099,-0.000220963,-0.220918,-0.035099,0.229512,-0.0353285,0.00012443,0.000229433,0.229387,1.56899,0.233857,1.56876,0.000279633,0.000233625,0.233578,-6.24533e-05,-1.2953e-05,-6.21409e-05,0.000298223,-3.12366e-07,-0.000311176,
9.74101,3.76505e-05,1.71052e-05,3.7564e-05,-0.000166532,8.64289e-08,0.000183637,-1.42173,0.022448,-1.42176,-0.0119815,3.44411e-05,0.0344296,-1.48726,-0.217934,-1.48704,-0.000110021,-0.000217935,-0.217823,-0.0305363,0.226298,-0.0307626,0.000123239,0.000226291,0.226175,1.57364,0.230583,1.57341,0.000277645,0.000230423,0.230305,-6.27108e-05,-1.27716e-05,-6.23976e-05,0.000299272,-3.13234e-07,-0.000312044,
9.78148,3.79882e-05,1.66223e-05,3.7901e-05,-0.000167856,8.71742e-08,0.000184479,-1.42128,0.0218143,-1.42132,-0.0119743,3.38088e-05,0.0337886,-1.49156,-0.211781,-1.49135,-0.000109942,-0.000211867,-0.211671,-0.0260683,0.21991,-0.0262883,0.00012206,0.000219991,0.219788,1.57819,0.224074,1.57797,0.000275692,0.000224005,0.223798,-6.2963e-05,-1.24111e-05,-6.26491e-05,0.0003003,-3.13902e-07,-0.000312711,
9.82263,3.83135e-05,1.58565e-05,3.8226e-05,-0.000169127,8.7474e-08,0.000184984,-1.42086,0.0208093,-1.42089,-0.0119669,3.28061e-05,0.0327762,-1.49571,-0.202024,-1.49551,-0.000109862,-0.000202204,-0.201914,-0.0217649,0.209778,-0.0219748,0.000120912,0.000209958,0.209657,1.58258,0.21375,1.58236,0.000273803,0.000213783,0.213476,-6.32059e-05,-1.18393e-05,-6.28915e-05,0.000301289,-3.14319e-07,-0.000313129,
9.86317,3.86204e-05,1.47864e-05,3.85331e-05,-0.000170322,8.72728e-08,0.000185109,-1.42045,0.019405,-1.42048,-0.0119597,3.14047e-05,0.0313647,-1.49962,-0.188391,-1.49943,-0.000109783,-0.000188669,-0.188281,-0.0177041,0.195622,-0.0179,0.000119816,0.000195905,0.195502,1.58671,0.199326,1.58651,0.000272014,0.000199464,0.199054,-6.3435e-05,-1.10403e-05,-6.31206e-05,0.000302223,-3.14454e-07,-0.000313264,
9.90381,3.89029e-05,1.34128e-05,3.88164e-05,-0.000171417,8.65442e-08,0.00018483,-1.42008,0.0176023,-1.42011,-0.0119527,2.96046e-05,0.0295549,-1.50322,-0.170889,-1.50305,-0.000109707,-0.000171262,-0.170779,-0.0139669,0.177448,-0.0141447,0.000118795,0.00017783,0.177329,1.59052,0.180808,1.59034,0.000270362,0.000181048,0.180537,-6.3646e-05,-1.00147e-05,-6.33317e-05,0.000303084,-3.14286e-07,-0.000313098,
9.94389,3.9155e-05,1.17577e-05,3.90697e-05,-0.000172389,8.52917e-08,0.000184147,-1.41975,0.0154302,-1.41978,-0.0119461,2.74347e-05,0.0273764,-1.50643,-0.149802,-1.50628,-0.000109636,-0.000150259,-0.149693,-0.0106311,0.155552,-0.0107871,0.000117873,0.000156022,0.155434,1.59392,0.158497,1.59376,0.00026888,0.000158828,0.158228,-6.38342e-05,-8.7789e-06,-6.35204e-05,0.000303852,-3.13814e-07,-0.000312631,
9.98443,3.93716e-05,9.8653e-06,3.92881e-05,-0.00017322,8.35503e-08,0.000183085,-1.41947,0.0129468,-1.41949,-0.0119403,2.49523e-05,0.024887,-1.50919,-0.125692,-1.50906,-0.000109573,-0.000126215,-0.125582,-0.0077658,0.130516,-0.00789685,0.00011707,0.000131056,0.130399,1.59684,0.132987,1.59671,0.000267602,0.00013339,0.13272,-6.39959e-05,-7.36595e-06,-6.36829e-05,0.000304512,-3.13056e-07,-0.000311878,
10.0244,3.95485e-05,7.8014e-06,3.94671e-05,-0.000173893,8.1388e-08,0.000181694,-1.41924,0.0102382,-1.41926,-0.0119353,2.2243e-05,0.0221735,-1.51144,-0.099396,-1.51134,-0.00010952,-9.9962e-05,-0.0992864,-0.00542562,0.103211,-0.00552942,0.000116404,0.000103796,0.103095,1.59923,0.105165,1.59912,0.000266552,0.000105613,0.104899,-6.4128e-05,-5.82493e-06,-6.38159e-05,0.000305053,-3.12048e-07,-0.000310878,
10.0656,3.96831e-05,5.65355e-06,3.96042e-05,-0.000174399,7.89091e-08,0.000180053,-1.41906,0.00741945,-1.41908,-0.0119313,1.94215e-05,0.0193507,-1.51316,-0.0720306,-1.51309,-0.000109477,-7.26077e-05,-0.0719212,-0.00364483,0.0747953,-0.00372022,0.000115887,7.53924e-05,0.0746794,1.60104,0.0762115,1.60096,0.000265748,7.66722e-05,0.0759457,-6.42285e-05,-4.22123e-06,-6.39177e-05,0.000305466,-3.10847e-07,-0.000309687,
10.1067,3.97748e-05,3.53107e-06,3.96986e-05,-0.000174739,7.62576e-08,0.00017827,-1.41894,0.00463401,-1.41895,-0.0119284,1.66303e-05,0.0165624,-1.51433,-0.0449886,-1.51428,-0.000109446,-4.55387e-05,-0.0448792,-0.00243164,0.0467154,-0.00247892,0.000115526,4.72847e-05,0.0465999,1.60228,0.0475999,1.60223,0.000265194,4.80325e-05,0.0473347,-6.4297e-05,-2.63648e-06,-6.39874e-05,0.000305748,-3.09534e-07,-0.000308385,
10.1473,3.98254e-05,1.56506e-06,3.97518e-05,-0.000174919,7.36211e-08,0.000176484,-1.41887,0.00205392,-1.41889,-0.0119266,1.4041e-05,0.0139805,-1.51497,-0.0199401,-1.51495,-0.000109426,-2.0418e-05,-0.0198307,-0.00176248,0.0207055,-0.00178368,0.000115315,2.12e-05,0.0205902,1.60296,0.0210975,1.60294,0.000264881,2.1454e-05,0.0208326,-6.43347e-05,-1.16856e-06,-6.40265e-05,0.000305906,-3.08211e-07,-0.000307075,
10.1877,3.98395e-05,0,3.97682e-05,-0.000174959,7.12916e-08,0.000174959,-1.41885,0,-1.41887,-0.0119258,1.19258e-05,0.0119258,-1.51515,0,-1.51515,-0.000109418,1.09418e-07,0.000109418,-0.00157544,0,-0.00157532,0.000115241,-1.15195e-07,-0.000115241,1.60315,0,1.60315,0.000264784,-2.64784e-07,-0.000264784,-6.43453e-05,0,-6.40382e-05,0.000305953,-3.07047e-07,-0.000305953,
10.2285,3.98395e-05,0,3.97683e-05,-0.000174954,7.1237e-08,0.000174954,-1.41885,0,-1.41887,-0.0119258,1.19258e-05,0.0119258,-1.51515,0,-1.51515,-0.000109418,1.09418e-07,0.000109418,-0.00157544,0,-0.00157532,0.00011524,-1.15194e-07,-0.00011524,1.60315,0,1.60315,0.000264782,-2.64782e-07,-0.000264782,-6.43453e-05,0,-6.40382e-05,0.000305953,-3.07046e-07,-0.000305953,
10.2685,3.98395e-05,0,3.97683e-05,-0.000174954,7.12367e-08,0.000174954,-1.41885,0,-1.41887,-0.0119258,1.19258e-05,0.0119258,-1.51515,0,-1.51515,-0.000109418,1.09418e-07,0.000109418,-0.00157544,0,-0.00157532,0.00011524,-1.15194e-07,-0.00011524,1.60315,0,1.60315,0.000264782,-2.64782e-07,-0.000264782,-6.43453e-05,0,-6.40382e-05,0.000305953,-3.07046e-07,-0.000305953,
10.3096,3.98395e-05,5.63989e-09,3.97683e-05,-0.000174952,7.12426e-08,0.000174958,-1.41885,-0.000187133,-1.41887,-0.0119258,1.17547e-05,0.0117386,-1.51515,0.00180671,-1.51515,-0.000109417,1.76057e-06,0.00191613,-0.00158241,-0.00187624,-0.00158058,0.000115241,-1.82989e-06,-0.00199148,1.60314,-0.00191171,1.60314,0.000264784,-2.01189e-06,-0.00217649,-6.43451e-05,6.03772e-08,-6.40381e-05,0.000305952,-3.0699e-07,-0.000305891,
10.3502,3.984e-05,4.17601e-08,3.97687e-05,-0.000174907,7.12368e-08,0.000174949,-1.41887,-0.00135167,-1.41888,-0.0119259,1.06142e-05,0.0105742,-1.51501,0.0130516,-1.51503,-0.000109419,1.27747e-05,0.013161,-0.00172083,-0.0135539,-0.00170757,0.000115268,-1.3268e-05,-0.0136691,1.603,-0.0138101,1.60301,0.000264839,-1.36662e-05,-0.0140749,-6.43406e-05,4.31774e-07,-6.4034e-05,0.000305923,-3.06594e-07,-0.000305491,
10.3914,3.98414e-05,1.05216e-07,3.97703e-05,-0.000174762,7.11487e-08,0.000174868,-1.41891,-0.00331449,-1.41892,-0.0119265,8.66843e-06,0.00861199,-1.51457,0.0320089,-1.5146,-0.000109425,3.15733e-05,0.0321184,-0.00217787,-0.0332408,-0.00214508,0.000115376,-3.27901e-05,-0.0333562,1.60253,-0.0338691,1.60257,0.000265029,-3.35574e-05,-0.0341342,-6.43262e-05,1.04686e-06,-6.40203e-05,0.000305822,-3.05879e-07,-0.000304775,
10.4319,3.98443e-05,1.89556e-07,3.97734e-05,-0.000174481,7.09379e-08,0.000174671,-1.419,-0.00579681,-1.41901,-0.0119279,6.19746e-06,0.0061311,-1.5137,0.0559902,-1.51375,-0.00010944,5.54586e-05,0.0560996,-0.00308516,-0.058145,-0.00302757,0.000115602,-5.75948e-05,-0.0582606,1.60161,-0.0592441,1.60167,0.000265415,-5.88312e-05,-0.0595095,-6.42978e-05,1.80741e-06,-6.39929e-05,0.00030562,-3.04914e-07,-0.000303813,
10.4724,3.98491e-05,2.89062e-07,3.97785e-05,-0.000174042,7.05807e-08,0.000174331,-1.41915,-0.00855736,-1.41915,-0.0119303,3.44367e-06,0.00337298,-1.51231,0.0826687,-1.5124,-0.000109466,8.20949e-05,0.0827781,-0.00452226,-0.0858502,-0.00443701,0.00011597,-8.52566e-05,-0.0859661,1.60015,-0.087473,1.60023,0.000266032,-8.70161e-05,-0.0877391,-6.42535e-05,2.62903e-06,-6.39497e-05,0.000305298,-3.03764e-07,-0.000302669,
10.5128,3.98559e-05,3.98753e-07,3.97859e-05,-0.000173436,7.00666e-08,0.000173834,-1.41935,-0.0113925,-1.41935,-0.0119338,6.11778e-07,0.000541384,-1.51039,0.11008,-1.5105,-0.000109504,0.000109508,0.110189,-0.00652416,-0.114316,-0.00641043,0.000116492,-0.000113726,-0.114432,1.59811,-0.116477,1.59822,0.000266898,-0.000116024,-0.116744,-6.41927e-05,3.44107e-06,-6.38902e-05,0.000304846,-3.02493e-07,-0.000301405,
10.5536,3.98651e-05,5.14382e-07,3.97957e-05,-0.000172663,6.93962e-08,0.000173178,-1.4196,-0.0141359,-1.4196,-0.0119384,-2.13117e-06,-0.00219757,-1.50792,0.13662,-1.50805,-0.000109552,0.000136087,0.13673,-0.00908879,-0.141878,-0.00894746,0.000117166,-0.000141328,-0.141995,1.59549,-0.14456,1.59564,0.000268012,-0.000144148,-0.144828,-6.41163e-05,4.18673e-06,-6.38151e-05,0.000304266,-3.01159e-07,-0.000300079,
10.5943,3.98765e-05,6.32439e-07,3.9808e-05,-0.000171735,6.85787e-08,0.000172368,-1.41991,-0.0166593,-1.41991,-0.0119439,-4.65576e-06,-0.00471539,-1.50494,0.16105,-1.5051,-0.000109611,0.000160582,0.161159,-0.0121846,-0.167248,-0.0120178,0.000117984,-0.000166766,-0.167366,1.59234,-0.170409,1.59251,0.000269359,-0.000170068,-0.170679,-6.4026e-05,4.82296e-06,-6.37262e-05,0.000303563,-2.99811e-07,-0.00029874,
10.6348,3.98904e-05,7.50149e-07,3.98227e-05,-0.000170668,6.76294e-08,0.000171418,-1.42027,-0.0188714,-1.42026,-0.0119501,-6.87017e-06,-0.00692122,-1.5015,0.182489,-1.50168,-0.000109679,0.000182104,0.182599,-0.0157579,-0.189512,-0.0155688,0.00011893,-0.000189117,-0.189631,1.5887,-0.193095,1.58889,0.000270917,-0.000192842,-0.193366,-6.39243e-05,5.32054e-06,-6.36258e-05,0.000302751,-2.98492e-07,-0.00029743,
10.6754,3.99065e-05,8.6547e-07,3.984e-05,-0.00016948,6.65677e-08,0.000170345,-1.42066,-0.0207188,-1.42065,-0.011957,-8.72018e-06,-0.00876177,-1.49766,0.200421,-1.49786,-0.000109754,0.000200127,0.200531,-0.0197407,-0.208134,-0.0195329,0.000119983,-0.000207835,-0.208254,1.58464,-0.212069,1.58485,0.000272653,-0.000211914,-0.212342,-6.38142e-05,5.66401e-06,-6.35169e-05,0.000301843,-2.97233e-07,-0.000296179,
10.7153,3.9925e-05,9.77098e-07,3.98595e-05,-0.000168194,6.54148e-08,0.000169171,-1.42109,-0.0221856,-1.42108,-0.0119643,-1.01891e-05,-0.0102213,-1.4935,0.214691,-1.49372,-0.000109833,0.000214488,0.214801,-0.0240578,-0.222954,-0.0238351,0.000121121,-0.000222749,-0.223075,1.58024,-0.227169,1.58047,0.000274535,-0.000227112,-0.227443,-6.36988e-05,5.85175e-06,-6.34027e-05,0.000300857,-2.96052e-07,-0.000295005,
10.7558,3.99456e-05,1.08447e-06,3.98814e-05,-0.000166832,6.41914e-08,0.000167916,-1.42155,-0.0232934,-1.42154,-0.0119718,-1.12979e-05,-0.0113217,-1.4891,0.225506,-1.48932,-0.000109914,0.000225384,0.225616,-0.0286348,-0.234185,-0.0284008,0.000122323,-0.000234066,-0.234307,1.57558,-0.238612,1.57582,0.000276528,-0.000238643,-0.238889,-6.35811e-05,5.89591e-06,-6.32861e-05,0.00029981,-2.94955e-07,-0.000293914,
10.797,3.99683e-05,1.18774e-06,3.99054e-05,-0.000165412,6.29161e-08,0.0001666,-1.42202,-0.0241015,-1.42201,-0.0119793,-1.2105e-05,-0.0121222,-1.4845,0.233435,-1.48474,-0.000109996,0.000233375,0.233545,-0.0334052,-0.242419,-0.0331628,0.000123567,-0.000242366,-0.242542,1.57072,-0.247002,1.57096,0.000278603,-0.000247101,-0.24728,-6.34637e-05,5.82242e-06,-6.31698e-05,0.000298716,-2.93931e-07,-0.000292894,
